occurrenceID	inst	kingdom
http://id.luomus.fi/MY.12084811	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070947	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070939	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070931	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070935	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070971	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070903	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070907	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091744	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091748	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091752	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091736	Helsinki	incertae sedis
http://id.luomus.fi/MY.12086971	Helsinki	incertae sedis
http://id.luomus.fi/MY.12086987	Helsinki	incertae sedis
http://id.luomus.fi/MY.12086975	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072607	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072623	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072615	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072611	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072619	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072907	Helsinki	incertae sedis
http://id.luomus.fi/MY.12072903	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089252	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089244	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089248	Helsinki	incertae sedis
http://id.luomus.fi/MY.12061887	Helsinki	incertae sedis
http://id.luomus.fi/MY.12061867	Helsinki	incertae sedis
http://id.luomus.fi/MY.12061863	Helsinki	incertae sedis
http://id.luomus.fi/MY.12061871	Helsinki	incertae sedis
http://id.luomus.fi/MY.12061879	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101309	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101353	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101349	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101345	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101365	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101373	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101361	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101385	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101381	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101277	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101269	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101265	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101261	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074187	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074287	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074283	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074295	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074299	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074211	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074215	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074219	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074271	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074255	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074259	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074251	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074327	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074315	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074311	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074367	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074363	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074371	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074599	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074595	Helsinki	incertae sedis
http://id.luomus.fi/MY.12074507	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089240	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089236	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089232	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089228	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089144	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089136	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089132	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089128	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089168	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089192	Helsinki	incertae sedis
http://id.luomus.fi/MY.12089196	Helsinki	incertae sedis
http://id.luomus.fi/MY.12063211	Helsinki	incertae sedis
http://id.luomus.fi/MY.12097560	Helsinki	incertae sedis
http://id.luomus.fi/MY.12097520	Helsinki	incertae sedis
http://id.luomus.fi/MY.12097524	Helsinki	incertae sedis
http://id.luomus.fi/MY.12097532	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058867	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058863	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058871	Helsinki	incertae sedis
http://id.luomus.fi/MY.12103113	Helsinki	incertae sedis
http://id.luomus.fi/MY.12103105	Helsinki	incertae sedis
http://id.luomus.fi/MY.12103101	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058915	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058919	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058911	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058927	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058875	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058879	Helsinki	incertae sedis
http://id.luomus.fi/MY.12103097	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058883	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058899	Helsinki	incertae sedis
http://id.luomus.fi/MY.12058895	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078223	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078307	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078303	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078295	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078291	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078263	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078287	Helsinki	incertae sedis
http://id.luomus.fi/MY.12103901	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078419	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078415	Helsinki	incertae sedis
http://id.luomus.fi/MY.12103905	Helsinki	incertae sedis
http://id.luomus.fi/MY.12078375	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101509	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101505	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101525	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101521	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101529	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101565	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101557	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101553	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101597	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101421	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101425	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101417	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101469	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101461	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101457	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101453	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101449	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101737	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101789	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101753	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101757	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101797	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101801	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101805	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101809	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101609	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101605	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101653	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101645	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101641	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101649	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101857	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101869	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101853	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101849	Helsinki	incertae sedis
http://id.luomus.fi/MY.12101877	Helsinki	incertae sedis
http://id.luomus.fi/MY.12076751	Helsinki	incertae sedis
http://id.luomus.fi/MY.12062923	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082727	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082723	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082715	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082719	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082679	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082739	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082731	Helsinki	incertae sedis
http://id.luomus.fi/MY.12082735	Helsinki	incertae sedis
http://id.luomus.fi/MY.12102581	Helsinki	incertae sedis
http://id.luomus.fi/MY.12102573	Helsinki	incertae sedis
http://id.luomus.fi/MY.12033017	Helsinki	Plantae
http://id.luomus.fi/MY.12033027	Helsinki	Plantae
http://id.luomus.fi/MY.12033012	Helsinki	Plantae
http://id.luomus.fi/MY.12033022	Helsinki	Plantae
http://id.luomus.fi/MY.12033178	Helsinki	Plantae
http://id.luomus.fi/MY.12033183	Helsinki	Plantae
http://id.luomus.fi/MY.12033168	Helsinki	Plantae
http://id.luomus.fi/MY.12033173	Helsinki	Plantae
http://id.luomus.fi/MY.12033110	Helsinki	Plantae
http://id.luomus.fi/MY.12033105	Helsinki	Plantae
http://id.luomus.fi/MY.12033193	Helsinki	Plantae
http://id.luomus.fi/MY.12033188	Helsinki	Plantae
http://id.luomus.fi/MY.12033278	Helsinki	Plantae
http://id.luomus.fi/MY.12033283	Helsinki	Plantae
http://id.luomus.fi/MY.12033273	Helsinki	Plantae
http://id.luomus.fi/MY.12033268	Helsinki	Plantae
http://id.luomus.fi/MY.12033433	Helsinki	Plantae
http://id.luomus.fi/MY.12033438	Helsinki	Plantae
http://id.luomus.fi/MY.12033428	Helsinki	Plantae
http://id.luomus.fi/MY.12033423	Helsinki	Plantae
http://id.luomus.fi/MY.12033408	Helsinki	Plantae
http://id.luomus.fi/MY.12033346	Helsinki	Plantae
http://id.luomus.fi/MY.12033351	Helsinki	Plantae
http://id.luomus.fi/MY.12033578	Helsinki	Plantae
http://id.luomus.fi/MY.12033573	Helsinki	Plantae
http://id.luomus.fi/MY.12033503	Helsinki	Plantae
http://id.luomus.fi/MY.12033508	Helsinki	Plantae
http://id.luomus.fi/MY.12033498	Helsinki	Plantae
http://id.luomus.fi/MY.12033488	Helsinki	Plantae
http://id.luomus.fi/MY.12033689	Helsinki	Plantae
http://id.luomus.fi/MY.12033672	Helsinki	Plantae
http://id.luomus.fi/MY.12033677	Helsinki	Plantae
http://id.luomus.fi/MY.12033681	Helsinki	Plantae
http://id.luomus.fi/MY.12033667	Helsinki	Plantae
http://id.luomus.fi/MY.12033723	Helsinki	Plantae
http://id.luomus.fi/MY.12033727	Helsinki	Plantae
http://id.luomus.fi/MY.12033736	Helsinki	Plantae
http://id.luomus.fi/MY.12033718	Helsinki	Plantae
http://id.luomus.fi/MY.12033767	Helsinki	Plantae
http://id.luomus.fi/MY.12033756	Helsinki	Plantae
http://id.luomus.fi/MY.12033759	Helsinki	Plantae
http://id.luomus.fi/MY.12033752	Helsinki	Plantae
http://id.luomus.fi/MY.12033834	Helsinki	Plantae
http://id.luomus.fi/MY.12033821	Helsinki	Plantae
http://id.luomus.fi/MY.12033805	Helsinki	Plantae
http://id.luomus.fi/MY.12033809	Helsinki	Plantae
http://id.luomus.fi/MY.11915049	Helsinki	incertae sedis
http://id.luomus.fi/MY.11915045	Helsinki	incertae sedis
http://id.luomus.fi/MY.11915053	Helsinki	Plantae
http://id.luomus.fi/MY.11915057	Helsinki	Plantae
http://id.luomus.fi/MY.12119547	Helsinki	incertae sedis
http://id.luomus.fi/MY.12133807	Helsinki	Plantae
http://id.luomus.fi/MY.12133802	Helsinki	Plantae
http://id.luomus.fi/MY.12132007	Helsinki	Plantae
http://id.luomus.fi/MY.12132022	Helsinki	Plantae
http://id.luomus.fi/MY.12132034	Helsinki	Plantae
http://id.luomus.fi/MY.12132078	Helsinki	Plantae
http://id.luomus.fi/MY.12132082	Helsinki	Plantae
http://id.luomus.fi/MY.12132086	Helsinki	Plantae
http://id.luomus.fi/MY.12132070	Helsinki	Plantae
http://id.luomus.fi/MY.12132201	Helsinki	Plantae
http://id.luomus.fi/MY.12132209	Helsinki	Plantae
http://id.luomus.fi/MY.12132205	Helsinki	Plantae
http://id.luomus.fi/MY.12132285	Helsinki	Plantae
http://id.luomus.fi/MY.12132305	Helsinki	Plantae
http://id.luomus.fi/MY.12132309	Helsinki	Plantae
http://id.luomus.fi/MY.12132317	Helsinki	Plantae
http://id.luomus.fi/MY.12132134	Helsinki	Plantae
http://id.luomus.fi/MY.12132102	Helsinki	Plantae
http://id.luomus.fi/MY.12132110	Helsinki	Plantae
http://id.luomus.fi/MY.12132106	Helsinki	Plantae
http://id.luomus.fi/MY.12132169	Helsinki	Plantae
http://id.luomus.fi/MY.12132447	Helsinki	Plantae
http://id.luomus.fi/MY.12132451	Helsinki	Plantae
http://id.luomus.fi/MY.12132475	Helsinki	Plantae
http://id.luomus.fi/MY.12132479	Helsinki	Plantae
http://id.luomus.fi/MY.12132561	Helsinki	Plantae
http://id.luomus.fi/MY.12132511	Helsinki	Plantae
http://id.luomus.fi/MY.12132515	Helsinki	Plantae
http://id.luomus.fi/MY.12132503	Helsinki	Plantae
http://id.luomus.fi/MY.12133671	Helsinki	Plantae
http://id.luomus.fi/MY.12132321	Helsinki	Plantae
http://id.luomus.fi/MY.12132341	Helsinki	Plantae
http://id.luomus.fi/MY.12132325	Helsinki	Plantae
http://id.luomus.fi/MY.12132430	Helsinki	Plantae
http://id.luomus.fi/MY.12132426	Helsinki	Plantae
http://id.luomus.fi/MY.12132422	Helsinki	Plantae
http://id.luomus.fi/MY.12132776	Helsinki	Plantae
http://id.luomus.fi/MY.12132748	Helsinki	Plantae
http://id.luomus.fi/MY.12132723	Helsinki	Plantae
http://id.luomus.fi/MY.12132641	Helsinki	Plantae
http://id.luomus.fi/MY.12132676	Helsinki	Plantae
http://id.luomus.fi/MY.12132649	Helsinki	Plantae
http://id.luomus.fi/MY.12132672	Helsinki	Plantae
http://id.luomus.fi/MY.12131594	Helsinki	Plantae
http://id.luomus.fi/MY.12131598	Helsinki	Plantae
http://id.luomus.fi/MY.12131602	Helsinki	Plantae
http://id.luomus.fi/MY.12131606	Helsinki	Plantae
http://id.luomus.fi/MY.12131662	Helsinki	Plantae
http://id.luomus.fi/MY.12131666	Helsinki	Plantae
http://id.luomus.fi/MY.12131670	Helsinki	Plantae
http://id.luomus.fi/MY.12131650	Helsinki	Plantae
http://id.luomus.fi/MY.12131634	Helsinki	Plantae
http://id.luomus.fi/MY.12131568	Helsinki	Plantae
http://id.luomus.fi/MY.12131578	Helsinki	Plantae
http://id.luomus.fi/MY.12131582	Helsinki	Plantae
http://id.luomus.fi/MY.12131520	Helsinki	Plantae
http://id.luomus.fi/MY.12131835	Helsinki	Plantae
http://id.luomus.fi/MY.12131863	Helsinki	Plantae
http://id.luomus.fi/MY.12131867	Helsinki	Plantae
http://id.luomus.fi/MY.12131839	Helsinki	Plantae
http://id.luomus.fi/MY.12131871	Helsinki	Plantae
http://id.luomus.fi/MY.12131879	Helsinki	Plantae
http://id.luomus.fi/MY.12131875	Helsinki	Plantae
http://id.luomus.fi/MY.12131887	Helsinki	Plantae
http://id.luomus.fi/MY.12131734	Helsinki	Plantae
http://id.luomus.fi/MY.12131702	Helsinki	Plantae
http://id.luomus.fi/MY.12131706	Helsinki	Plantae
http://id.luomus.fi/MY.12131797	Helsinki	Plantae
http://id.luomus.fi/MY.12131903	Helsinki	Plantae
http://id.luomus.fi/MY.12131960	Helsinki	Plantae
http://id.luomus.fi/MY.12131964	Helsinki	Plantae
http://id.luomus.fi/MY.12131952	Helsinki	Plantae
http://id.luomus.fi/MY.12131976	Helsinki	Plantae
http://id.luomus.fi/MY.12131948	Helsinki	Plantae
http://id.luomus.fi/MY.12130079	Helsinki	Plantae
http://id.luomus.fi/MY.12130051	Helsinki	Plantae
http://id.luomus.fi/MY.12130043	Helsinki	Plantae
http://id.luomus.fi/MY.12130111	Helsinki	Plantae
http://id.luomus.fi/MY.12130115	Helsinki	Plantae
http://id.luomus.fi/MY.12130271	Helsinki	Plantae
http://id.luomus.fi/MY.12130299	Helsinki	Plantae
http://id.luomus.fi/MY.12130287	Helsinki	Plantae
http://id.luomus.fi/MY.12130291	Helsinki	Plantae
http://id.luomus.fi/MY.12130315	Helsinki	Plantae
http://id.luomus.fi/MY.12130319	Helsinki	Plantae
http://id.luomus.fi/MY.12130303	Helsinki	Plantae
http://id.luomus.fi/MY.12130307	Helsinki	Plantae
http://id.luomus.fi/MY.12130147	Helsinki	Plantae
http://id.luomus.fi/MY.12130143	Helsinki	Plantae
http://id.luomus.fi/MY.12130151	Helsinki	incertae sedis
http://id.luomus.fi/MY.12130179	Helsinki	Plantae
http://id.luomus.fi/MY.12130251	Helsinki	Plantae
http://id.luomus.fi/MY.12130211	Helsinki	Plantae
http://id.luomus.fi/MY.12130203	Helsinki	Plantae
http://id.luomus.fi/MY.12130219	Helsinki	Plantae
http://id.luomus.fi/MY.12130599	Helsinki	Plantae
http://id.luomus.fi/MY.12130583	Helsinki	Plantae
http://id.luomus.fi/MY.12130587	Helsinki	Plantae
http://id.luomus.fi/MY.12130591	Helsinki	Plantae
http://id.luomus.fi/MY.12130387	Helsinki	Plantae
http://id.luomus.fi/MY.12130391	Helsinki	Plantae
http://id.luomus.fi/MY.12130415	Helsinki	Plantae
http://id.luomus.fi/MY.12130411	Helsinki	Plantae
http://id.luomus.fi/MY.12130419	Helsinki	Plantae
http://id.luomus.fi/MY.12130435	Helsinki	Plantae
http://id.luomus.fi/MY.12130431	Helsinki	Plantae
http://id.luomus.fi/MY.12130439	Helsinki	Plantae
http://id.luomus.fi/MY.12130423	Helsinki	Plantae
http://id.luomus.fi/MY.12130763	Helsinki	Plantae
http://id.luomus.fi/MY.12130767	Helsinki	Plantae
http://id.luomus.fi/MY.12130711	Helsinki	Plantae
http://id.luomus.fi/MY.12130719	Helsinki	Plantae
http://id.luomus.fi/MY.12130727	Helsinki	Plantae
http://id.luomus.fi/MY.12130707	Helsinki	Plantae
http://id.luomus.fi/MY.12130635	Helsinki	Plantae
http://id.luomus.fi/MY.12130639	Helsinki	Plantae
http://id.luomus.fi/MY.12130631	Helsinki	Plantae
http://id.luomus.fi/MY.12130671	Helsinki	Plantae
http://id.luomus.fi/MY.12130679	Helsinki	Plantae
http://id.luomus.fi/MY.12130675	Helsinki	Plantae
http://id.luomus.fi/MY.12130663	Helsinki	Plantae
http://id.luomus.fi/MY.12130939	Helsinki	Plantae
http://id.luomus.fi/MY.12130923	Helsinki	Plantae
http://id.luomus.fi/MY.12130927	Helsinki	Plantae
http://id.luomus.fi/MY.12130811	Helsinki	Plantae
http://id.luomus.fi/MY.12130887	Helsinki	Plantae
http://id.luomus.fi/MY.12130831	Helsinki	Plantae
http://id.luomus.fi/MY.12130835	Helsinki	Plantae
http://id.luomus.fi/MY.12130839	Helsinki	Plantae
http://id.luomus.fi/MY.12139774	Helsinki	incertae sedis
http://id.luomus.fi/MY.12139930	Helsinki	Plantae
http://id.luomus.fi/MY.12139986	Helsinki	Plantae
http://id.luomus.fi/MY.12139926	Helsinki	Plantae
http://id.luomus.fi/MY.12140018	Helsinki	Plantae
http://id.luomus.fi/MY.12140330	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140322	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140318	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140386	Helsinki	Plantae
http://id.luomus.fi/MY.12140230	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140238	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140226	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140278	Helsinki	incertae sedis
http://id.luomus.fi/MY.12140402	Helsinki	Plantae
http://id.luomus.fi/MY.12141546	Helsinki	incertae sedis
http://id.luomus.fi/MY.12141534	Helsinki	incertae sedis
http://id.luomus.fi/MY.12141530	Helsinki	incertae sedis
http://id.luomus.fi/MY.12141514	Helsinki	incertae sedis
http://id.luomus.fi/MY.12114928	Helsinki	Plantae
http://id.luomus.fi/MY.6009543	Helsinki	Plantae
http://id.luomus.fi/MY.12051445	Helsinki	Plantae
http://id.luomus.fi/MY.12051411	Helsinki	Plantae
http://id.luomus.fi/MY.12051431	Helsinki	Plantae
http://id.luomus.fi/MY.12051479	Helsinki	Plantae
http://id.luomus.fi/MY.12051440	Helsinki	Plantae
http://id.luomus.fi/MY.12051421	Helsinki	Plantae
http://id.luomus.fi/MY.12051492	Helsinki	Plantae
http://id.luomus.fi/MY.12051465	Helsinki	Plantae
http://id.luomus.fi/MY.12051520	Helsinki	Plantae
http://id.luomus.fi/MY.12051535	Helsinki	Plantae
http://id.luomus.fi/MY.12051539	Helsinki	Plantae
http://id.luomus.fi/MY.12051544	Helsinki	Plantae
http://id.luomus.fi/MY.12051625	Helsinki	Plantae
http://id.luomus.fi/MY.12051620	Helsinki	Plantae
http://id.luomus.fi/MY.12051635	Helsinki	Plantae
http://id.luomus.fi/MY.12051630	Helsinki	Plantae
http://id.luomus.fi/MY.12051731	Helsinki	Plantae
http://id.luomus.fi/MY.12051741	Helsinki	Plantae
http://id.luomus.fi/MY.12051756	Helsinki	Plantae
http://id.luomus.fi/MY.12051751	Helsinki	Plantae
http://id.luomus.fi/MY.12051841	Helsinki	Plantae
http://id.luomus.fi/MY.12051846	Helsinki	Plantae
http://id.luomus.fi/MY.12051856	Helsinki	Plantae
http://id.luomus.fi/MY.12051866	Helsinki	Plantae
http://id.luomus.fi/MY.12051826	Helsinki	Plantae
http://id.luomus.fi/MY.12052457	Helsinki	Plantae
http://id.luomus.fi/MY.12052453	Helsinki	Plantae
http://id.luomus.fi/MY.12052462	Helsinki	Plantae
http://id.luomus.fi/MY.12133106	Helsinki	Fungi
http://id.luomus.fi/MY.12133138	Helsinki	Fungi
http://id.luomus.fi/MY.12133134	Helsinki	Fungi
http://id.luomus.fi/MY.12133174	Helsinki	Fungi
http://id.luomus.fi/MY.12133170	Helsinki	Fungi
http://id.luomus.fi/MY.12133086	Helsinki	Fungi
http://id.luomus.fi/MY.12133026	Helsinki	Fungi
http://id.luomus.fi/MY.12133082	Helsinki	Fungi
http://id.luomus.fi/MY.12133030	Helsinki	Fungi
http://id.luomus.fi/MY.12133118	Helsinki	Fungi
http://id.luomus.fi/MY.12133126	Helsinki	Fungi
http://id.luomus.fi/MY.12133070	Helsinki	Fungi
http://id.luomus.fi/MY.11151641	Helsinki	Plantae
http://id.luomus.fi/MY.11135781	Helsinki	Plantae
http://id.luomus.fi/MY.12028426	Helsinki	incertae sedis
http://id.luomus.fi/MY.12029346	Helsinki	incertae sedis
http://id.luomus.fi/MY.12029374	Helsinki	incertae sedis
http://id.luomus.fi/MY.12034298	Helsinki	Plantae
http://id.luomus.fi/MY.12032171	Helsinki	Plantae
http://id.luomus.fi/MY.12032162	Helsinki	Plantae
http://id.luomus.fi/MY.12032153	Helsinki	Plantae
http://id.luomus.fi/MY.12032699	Helsinki	Plantae
http://id.luomus.fi/MY.12032870	Helsinki	Plantae
http://id.luomus.fi/MY.12032862	Helsinki	Plantae
http://id.luomus.fi/MY.12032866	Helsinki	Plantae
http://id.luomus.fi/MY.12032854	Helsinki	Plantae
http://id.luomus.fi/MY.12032858	Helsinki	Plantae
http://id.luomus.fi/MY.12032970	Helsinki	Plantae
http://id.luomus.fi/MY.12032966	Helsinki	Plantae
http://id.luomus.fi/MY.12032962	Helsinki	Plantae
http://id.luomus.fi/MY.12032958	Helsinki	Plantae
http://id.luomus.fi/MY.12035364	Helsinki	Plantae
http://id.luomus.fi/MY.12035396	Helsinki	Plantae
http://id.luomus.fi/MY.12035391	Helsinki	Plantae
http://id.luomus.fi/MY.12035386	Helsinki	Plantae
http://id.luomus.fi/MY.12032914	Helsinki	Plantae
http://id.luomus.fi/MY.12031973	Helsinki	Plantae
http://id.luomus.fi/MY.12031961	Helsinki	Plantae
http://id.luomus.fi/MY.12031969	Helsinki	Plantae
http://id.luomus.fi/MY.12031965	Helsinki	Plantae
http://id.luomus.fi/MY.12031901	Helsinki	Plantae
http://id.luomus.fi/MY.12031905	Helsinki	Plantae
http://id.luomus.fi/MY.12031909	Helsinki	Plantae
http://id.luomus.fi/MY.12031593	Helsinki	Plantae
http://id.luomus.fi/MY.12031597	Helsinki	Plantae
http://id.luomus.fi/MY.12031665	Helsinki	Plantae
http://id.luomus.fi/MY.12031657	Helsinki	Plantae
http://id.luomus.fi/MY.12031653	Helsinki	Plantae
http://id.luomus.fi/MY.12031649	Helsinki	Plantae
http://id.luomus.fi/MY.12031645	Helsinki	Plantae
http://id.luomus.fi/MY.12031801	Helsinki	Plantae
http://id.luomus.fi/MY.11908970	Helsinki	Plantae
http://id.luomus.fi/MY.11908926	Helsinki	Plantae
http://id.luomus.fi/MY.12085555	Helsinki	incertae sedis
http://id.luomus.fi/MY.12085559	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091440	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098492	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098456	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098468	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098548	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098516	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098560	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098508	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098780	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098764	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098760	Helsinki	incertae sedis
http://id.luomus.fi/MY.12098744	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084679	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084699	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084771	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084791	Helsinki	incertae sedis
http://id.luomus.fi/MY.12084719	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070911	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070919	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070967	Helsinki	incertae sedis
http://id.luomus.fi/MY.12070955	Helsinki	incertae sedis
http://id.luomus.fi/MY.12090104	Helsinki	incertae sedis
http://id.luomus.fi/MY.12087980	Helsinki	incertae sedis
http://id.luomus.fi/MY.12087956	Helsinki	incertae sedis
http://id.luomus.fi/MY.12087976	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091740	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091756	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091728	Helsinki	incertae sedis
http://id.luomus.fi/MY.12091760	Helsinki	incertae sedis
